id,Rings
97279,4.37707
97280,7.805754
97281,12.462596
97282,10.496531
97283,11.195793
97284,9.211547
97285,14.059684
97286,9.398369
97287,7.3730717
97288,11.131868
97289,10.2481985
97290,12.229084
97291,8.074757
97292,6.665383
97293,9.282632
97294,9.086148
97295,12.36678
97296,7.37367
97297,9.44853
97298,6.6439037
97299,8.525576
97300,6.98448
97301,4.23888
97302,5.980013
97303,7.674475
97304,7.460922
97305,7.2359204
97306,11.822839
97307,6.233431
97308,11.673766
97309,11.35937
97310,9.105708
97311,9.098473
97312,11.90425
97313,10.064109
97314,14.639489
97315,6.8868284
97316,7.1072583
97317,10.520982
97318,9.968157
97319,12.137965
97320,14.375941
97321,7.4816833
97322,9.8155155
97323,4.9953384
97324,11.60589
97325,12.233921
97326,10.406059
97327,6.96351
97328,8.770295
97329,8.198309
97330,7.3181853
97331,14.171127
97332,9.233592
97333,5.616385
97334,7.0294633
97335,15.493801
97336,14.200708
97337,11.41832
97338,10.970436
97339,4.653172
97340,6.982559
97341,8.758574
97342,11.635476
97343,9.54704
97344,8.43774
97345,10.69887
97346,9.525822
97347,9.3524275
97348,10.9731455
97349,4.123927
97350,8.316326
97351,12.625317
97352,15.4773445
97353,6.680101
97354,11.200697
97355,6.6981907
97356,16.851295
97357,18.796354
97358,9.054709
97359,10.098482
97360,15.463935
97361,13.831022
97362,7.262551
97363,10.098576
97364,10.336699
97365,12.120412
97366,9.347639
97367,15.701005
97368,10.598016
97369,15.796286
97370,8.909449
97371,10.215813
97372,9.804671
97373,9.343438
97374,13.062545
97375,15.493776
97376,5.2529054
97377,7.434381
97378,4.908882
97379,9.370672
97380,8.1275215
97381,9.066686
97382,9.959646
97383,10.425067
97384,7.668332
97385,11.532068
97386,7.088943
97387,6.8685446
97388,6.8579893
97389,9.488477
97390,11.100774
97391,7.4478984
97392,7.992829
97393,7.877884
97394,11.924471
97395,11.019785
97396,10.206008
97397,8.546474
97398,7.1201177
97399,11.300308
97400,7.061385
97401,8.637653
97402,5.5953465
97403,9.592045
97404,7.371228
97405,8.933
97406,10.366263
97407,12.836372
97408,8.745047
97409,9.849889
97410,10.171066
97411,10.265007
97412,16.21226
97413,4.67395
97414,18.626938
97415,8.745064
97416,9.284063
97417,7.408199
97418,8.942935
97419,6.6793585
97420,11.61927
97421,11.485038
97422,5.7946877
97423,14.484842
97424,8.736142
97425,8.894658
97426,11.7828865
97427,6.8963437
97428,8.977676
97429,10.39534
97430,8.266626
97431,5.970367
97432,7.031961
97433,9.306971
97434,7.994415
97435,10.245505
97436,9.474873
97437,9.89919
97438,9.992171
97439,8.545388
97440,10.857104
97441,12.573547
97442,8.837486
97443,11.069773
97444,9.438681
97445,9.46447
97446,9.291308
97447,8.792696
97448,10.04556
97449,12.32898
97450,7.3550444
97451,6.4685593
97452,7.0384502
97453,9.647252
97454,7.895844
97455,8.251115
97456,10.518399
97457,9.410771
97458,11.377792
97459,16.241997
97460,8.572148
97461,8.48902
97462,11.738123
97463,6.919396
97464,9.223595
97465,9.202477
97466,6.161941
97467,13.916484
97468,10.426333
97469,13.549742
97470,14.410288
97471,8.368683
97472,14.0558605
97473,10.265982
97474,11.103802
97475,8.693281
97476,14.73157
97477,7.5313215
97478,8.448746
97479,7.2365746
97480,7.6272616
97481,11.706524
97482,6.8240604
97483,11.055725
97484,14.7615385
97485,4.883919
97486,9.282222
97487,13.007863
97488,10.885991
97489,7.604383
97490,17.789892
97491,11.520502
97492,4.11439
97493,5.4220915
97494,9.811602
97495,14.9537945
97496,9.699511
97497,9.68058
97498,6.6971335
97499,6.242261
97500,7.8020835
97501,11.546556
97502,9.038355
97503,8.85826
97504,11.891331
97505,10.450076
97506,6.8544593
97507,6.84937
97508,14.932311
97509,11.068426
97510,12.6362705
97511,8.736723
97512,9.013056
97513,13.202655
97514,6.46207
97515,6.589912
97516,11.786778
97517,6.973077
97518,10.975051
97519,9.208276
97520,13.6310625
97521,7.5277195
97522,8.845302
97523,10.485013
97524,6.5865927
97525,10.952243
97526,6.7817473
97527,4.8622584
97528,8.242615
97529,11.551208
97530,9.593919
97531,9.7331
97532,6.8564053
97533,5.5204916
97534,10.249267
97535,8.111228
97536,13.642653
97537,7.44021
97538,8.254582
97539,10.977124
97540,13.102869
97541,10.403901
97542,8.629107
97543,8.106398
97544,8.296473
97545,10.691752
97546,8.59037
97547,8.302018
97548,9.437575
97549,6.1041365
97550,9.611099
97551,11.117408
97552,8.900771
97553,7.538848
97554,10.513942
97555,8.718063
97556,10.183329
97557,6.380582
97558,11.618914
97559,11.889799
97560,9.9060335
97561,9.472696
97562,8.487273
97563,7.7483773
97564,13.885016
97565,5.415528
97566,12.171336
97567,9.896515
97568,8.455175
97569,11.720436
97570,8.41052
97571,9.290986
97572,9.514727
97573,13.939792
97574,4.090801
97575,8.810565
97576,9.659299
97577,14.428163
97578,6.860394
97579,15.233439
97580,5.167916
97581,10.729334
97582,9.269723
97583,8.970656
97584,4.9794474
97585,8.81927
97586,10.342261
97587,14.016888
97588,9.352189
97589,11.662244
97590,11.362369
97591,14.126439
97592,8.54631
97593,11.205989
97594,15.213357
97595,10.851347
97596,11.799417
97597,14.597496
97598,12.5997095
97599,7.6645684
97600,7.260372
97601,15.117703
97602,11.032148
97603,8.771868
97604,7.1126676
97605,7.7916646
97606,5.6567726
97607,9.7859745
97608,10.56024
97609,9.858518
97610,13.648131
97611,11.016063
97612,8.940096
97613,13.851354
97614,12.984245
97615,8.353815
97616,12.7660475
97617,15.460141
97618,8.065415
97619,8.309548
97620,11.006881
97621,8.810292
97622,8.543452
97623,10.301477
97624,7.081571
97625,9.269658
97626,12.937286
97627,9.47666
97628,11.021011
97629,6.44856
97630,9.294659
97631,10.3221245
97632,8.908025
97633,9.872219
97634,6.6685157
97635,4.128562
97636,9.5783415
97637,4.0313816
97638,7.7714415
97639,6.5030456
97640,9.289247
97641,7.801945
97642,9.871401
97643,7.220668
97644,12.555646
97645,15.039348
97646,9.1078825
97647,8.147584
97648,10.211636
97649,11.577749
97650,12.183642
97651,10.45173
97652,10.537959
97653,6.6107006
97654,4.779859
97655,7.953752
97656,11.20805
97657,7.301692
97658,12.375775
97659,7.273087
97660,10.130133
97661,12.420209
97662,9.094193
97663,13.408052
97664,12.864368
97665,5.544516
97666,8.712484
97667,7.6573186
97668,7.920063
97669,8.093455
97670,14.759239
97671,8.4041395
97672,9.698805
97673,9.615414
97674,9.841239
97675,11.679708
97676,7.64811
97677,8.514258
97678,11.02323
97679,7.3910174
97680,12.036689
97681,11.075049
97682,6.8184595
97683,8.796941
97684,9.322349
97685,10.698755
97686,8.2704935
97687,8.306117
97688,8.731727
97689,8.72177
97690,6.6192446
97691,9.552254
97692,10.650678
97693,6.9376893
97694,9.904139
97695,10.279669
97696,7.8754344
97697,9.091126
97698,9.694094
97699,8.558637
97700,9.001363
97701,8.525583
97702,8.631376
97703,10.003633
97704,11.949667
97705,11.95978
97706,14.4404125
97707,7.2865534
97708,7.057212
97709,6.7945433
97710,11.576875
97711,10.558626
97712,11.365937
97713,7.183787
97714,13.046792
97715,12.051421
97716,9.069944
97717,8.65559
97718,9.384357
97719,19.012226
97720,11.191318
97721,8.893197
97722,7.0646415
97723,6.454663
97724,5.884712
97725,7.4578414
97726,9.290603
97727,8.698669
97728,11.029087
97729,8.45545
97730,6.1528177
97731,8.918658
97732,13.210535
97733,14.022921
97734,8.601498
97735,9.847561
97736,9.494888
97737,9.761585
97738,6.2956185
97739,10.324539
97740,7.847894
97741,10.3875675
97742,12.393532
97743,10.889528
97744,13.435586
97745,10.999
97746,10.94425
97747,5.5903845
97748,9.311616
97749,9.036849
97750,7.901661
97751,14.218072
97752,9.386635
97753,9.8605585
97754,8.666391
97755,14.872611
97756,8.031852
97757,8.271452
97758,10.115576
97759,8.527058
97760,10.671353
97761,10.070544
97762,7.672063
97763,10.311508
97764,17.308357
97765,6.877686
97766,11.445997
97767,7.1794405
97768,12.184383
97769,7.2683015
97770,10.858634
97771,4.066927
97772,8.375375
97773,8.413791
97774,15.473735
97775,4.8331213
97776,9.955325
97777,11.597757
97778,9.46884
97779,9.163525
97780,6.9804883
97781,7.108621
97782,13.795669
97783,8.436242
97784,9.658409
97785,8.971261
97786,9.628856
97787,8.639074
97788,12.825123
97789,9.994501
97790,5.6003532
97791,8.57694
97792,12.721432
97793,9.324589
97794,11.6477165
97795,12.897036
97796,5.7814593
97797,8.992946
97798,8.1502075
97799,11.70157
97800,7.2484426
97801,10.042021
97802,10.126049
97803,11.799133
97804,13.121392
97805,10.3655815
97806,8.635369
97807,12.424541
97808,9.149289
97809,11.028839
97810,5.5218306
97811,13.289946
97812,9.944471
97813,12.148978
97814,8.950788
97815,9.036725
97816,10.575652
97817,10.149229
97818,4.1821995
97819,8.092971
97820,6.875533
97821,9.581428
97822,10.420405
97823,14.176505
97824,12.280903
97825,9.321817
97826,7.9792724
97827,12.561125
97828,7.116744
97829,9.3128395
97830,14.940185
97831,6.862988
97832,8.609849
97833,6.240309
97834,6.7719016
97835,14.30709
97836,7.670993
97837,8.418994
97838,13.685286
97839,8.028736
97840,9.413812
97841,6.834793
97842,7.786769
97843,11.153506
97844,7.093849
97845,8.522737
97846,11.076613
97847,11.838235
97848,9.322703
97849,8.485769
97850,11.045147
97851,6.172984
97852,6.1220956
97853,7.1477633
97854,9.137424
97855,6.8714314
97856,13.339718
97857,11.252438
97858,9.70429
97859,8.404452
97860,15.441549
97861,11.853009
97862,8.564414
97863,9.5218315
97864,10.524255
97865,8.906551
97866,8.5330305
97867,12.528941
97868,12.338365
97869,13.351767
97870,7.393133
97871,8.276013
97872,10.984133
97873,11.273274
97874,7.2134886
97875,15.14671
97876,17.151045
97877,7.01129
97878,8.588384
97879,8.893848
97880,8.344099
97881,8.854009
97882,11.836151
97883,9.558763
97884,7.4256177
97885,14.98068
97886,10.422808
97887,8.9378395
97888,10.630043
97889,13.30135
97890,6.7489676
97891,10.385954
97892,5.771866
97893,10.762672
97894,9.6783085
97895,8.192079
97896,11.064786
97897,9.739351
97898,14.428453
97899,12.173472
97900,11.229566
97901,9.705583
97902,13.910735
97903,6.884665
97904,9.829278
97905,12.06676
97906,4.2208314
97907,7.328374
97908,8.480935
97909,6.784382
97910,10.895209
97911,14.615158
97912,11.938275
97913,10.007908
97914,11.475496
97915,8.26462
97916,5.672227
97917,10.715099
97918,12.047906
97919,10.959406
97920,13.385548
97921,7.6462693
97922,7.78773
97923,10.195751
97924,10.009828
97925,6.24794
97926,9.458347
97927,8.3897915
97928,10.0822935
97929,7.1878333
97930,8.887405
97931,5.022976
97932,17.882582
97933,9.766781
97934,10.523685
97935,10.616431
97936,9.119875
97937,5.435489
97938,12.062831
97939,7.327014
97940,9.043863
97941,9.103398
97942,7.9591913
97943,9.613705
97944,11.505892
97945,8.467749
97946,6.2224197
97947,12.03973
97948,11.113492
97949,9.3376
97950,7.1040354
97951,11.423694
97952,10.302521
97953,15.08076
97954,8.453112
97955,10.16827
97956,9.645769
97957,10.792666
97958,9.1195545
97959,12.305222
97960,12.257192
97961,8.538991
97962,10.03321
97963,6.9961042
97964,11.087952
97965,10.344158
97966,9.620039
97967,8.672648
97968,6.805345
97969,6.9768662
97970,13.389012
97971,9.457855
97972,6.229935
97973,9.829533
97974,12.97585
97975,7.248603
97976,11.298189
97977,13.262375
97978,9.443861
97979,15.388672
97980,6.1522245
97981,9.7275305
97982,8.104266
97983,9.217048
97984,6.164374
97985,10.313912
97986,10.268421
97987,12.331473
97988,6.587903
97989,7.9029117
97990,16.779163
97991,10.582046
97992,15.298931
97993,9.49047
97994,13.907553
97995,7.192761
97996,9.707781
97997,9.830172
97998,11.1499815
97999,10.607953
98000,9.578793
98001,10.846285
98002,7.3278246
98003,11.726851
98004,4.7378297
98005,9.359809
98006,10.963503
98007,5.4469204
98008,8.647714
98009,6.561439
98010,12.095519
98011,9.991932
98012,14.393997
98013,9.607628
98014,11.668924
98015,9.375185
98016,6.2840776
98017,12.727187
98018,9.929208
98019,7.1323266
98020,4.5336604
98021,8.415548
98022,9.809535
98023,14.448532
98024,7.725007
98025,9.344154
98026,8.0943
98027,9.939096
98028,10.064987
98029,10.918041
98030,9.9214945
98031,15.763707
98032,8.292025
98033,16.326906
98034,8.441378
98035,16.109499
98036,12.767799
98037,10.182341
98038,7.698955
98039,12.4139
98040,9.39835
98041,12.567491
98042,13.302531
98043,11.072956
98044,10.550842
98045,9.944994
98046,7.847724
98047,8.049441
98048,8.885942
98049,11.275059
98050,8.852416
98051,11.0883
98052,9.728712
98053,8.610362
98054,6.8433833
98055,6.377707
98056,13.793207
98057,13.972629
98058,5.0505447
98059,9.825177
98060,5.5920196
98061,6.17883
98062,7.484094
98063,6.224375
98064,8.624019
98065,13.737377
98066,9.447633
98067,17.761671
98068,7.500988
98069,11.127473
98070,8.832132
98071,9.674035
98072,8.303141
98073,8.544526
98074,9.575747
98075,12.035471
98076,9.36527
98077,12.986893
98078,6.541348
98079,9.007397
98080,11.80297
98081,6.830351
98082,7.51384
98083,10.612475
98084,10.035813
98085,5.668646
98086,12.478761
98087,11.322071
98088,4.617966
98089,6.467095
98090,11.637528
98091,12.130937
98092,7.389146
98093,16.756271
98094,7.040872
98095,6.6614776
98096,13.660962
98097,8.621217
98098,11.139065
98099,6.8779016
98100,8.788814
98101,8.882964
98102,9.58489
98103,10.191501
98104,12.728897
98105,9.002313
98106,9.060682
98107,6.174811
98108,6.8673673
98109,9.17242
98110,8.60319
98111,12.668473
98112,10.448838
98113,8.477718
98114,11.754558
98115,9.458296
98116,11.33126
98117,12.521075
98118,11.151153
98119,12.202197
98120,12.099191
98121,8.275189
98122,12.416339
98123,7.4506793
98124,13.250087
98125,8.010708
98126,10.707627
98127,8.382453
98128,8.398507
98129,12.861639
98130,15.324248
98131,5.928176
98132,9.679759
98133,15.521206
98134,11.191189
98135,10.308138
98136,9.806424
98137,5.1188602
98138,6.96977
98139,7.175298
98140,11.865876
98141,8.214491
98142,6.6512337
98143,8.857368
98144,9.199403
98145,8.586228
98146,7.474753
98147,7.4051805
98148,12.557227
98149,13.509246
98150,9.482349
98151,9.438447
98152,16.240234
98153,9.956366
98154,11.84669
98155,9.221152
98156,10.48261
98157,12.044943
98158,12.789778
98159,9.3417635
98160,13.445214
98161,9.496931
98162,6.7646275
98163,8.905038
98164,9.969911
98165,12.83776
98166,8.601559
98167,12.511436
98168,15.087102
98169,14.78343
98170,10.338398
98171,11.549315
98172,13.985451
98173,7.5984983
98174,15.706247
98175,6.359378
98176,10.036486
98177,9.684562
98178,10.618795
98179,11.283226
98180,9.5892105
98181,9.793112
98182,8.479325
98183,12.939866
98184,11.347838
98185,13.803032
98186,10.582293
98187,7.426374
98188,16.550451
98189,15.323598
98190,9.82689
98191,6.7534122
98192,8.585051
98193,6.1065426
98194,11.390823
98195,5.0041995
98196,14.99088
98197,5.0901694
98198,7.5420012
98199,6.7520165
98200,8.952925
98201,10.784524
98202,9.066196
98203,9.734927
98204,6.9966216
98205,9.505974
98206,10.987495
98207,9.732208
98208,10.779951
98209,8.382464
98210,7.3727202
98211,9.515195
98212,9.260678
98213,8.275667
98214,7.9267817
98215,7.646096
98216,9.367102
98217,8.274104
98218,16.358341
98219,6.6659985
98220,8.645985
98221,9.698412
98222,9.272354
98223,11.28501
98224,10.922093
98225,9.033559
98226,5.744985
98227,10.510472
98228,10.5168
98229,5.0441594
98230,8.166554
98231,7.324198
98232,4.265332
98233,7.49778
98234,11.22229
98235,12.786446
98236,7.409888
98237,8.014255
98238,15.029509
98239,9.855592
98240,10.868212
98241,8.336131
98242,7.1102285
98243,11.19695
98244,9.111998
98245,15.553508
98246,18.197584
98247,8.778671
98248,8.738345
98249,7.347185
98250,7.7984366
98251,7.904348
98252,8.539551
98253,4.137282
98254,10.847323
98255,11.367673
98256,10.97749
98257,12.267469
98258,11.4796715
98259,9.473453
98260,8.147374
98261,9.791029
98262,7.833152
98263,9.455431
98264,8.296387
98265,7.604299
98266,15.008144
98267,8.310943
98268,10.281213
98269,6.7036805
98270,8.09484
98271,17.451485
98272,11.293572
98273,11.383403
98274,9.11265
98275,14.272361
98276,9.514689
98277,7.3149767
98278,15.416987
98279,7.437083
98280,8.328156
98281,9.122253
98282,6.471835
98283,15.794304
98284,10.068833
98285,9.426531
98286,10.072587
98287,9.579231
98288,9.807821
98289,7.121446
98290,8.054175
98291,14.98178
98292,7.4598966
98293,7.5069017
98294,9.378968
98295,12.575234
98296,9.677936
98297,15.94881
98298,10.129602
98299,11.122481
98300,11.570282
98301,8.777468
98302,16.870167
98303,9.132983
98304,8.857852
98305,4.988373
98306,8.952461
98307,9.346515
98308,6.0772376
98309,14.774825
98310,6.13798
98311,9.050959
98312,5.0147595
98313,11.72233
98314,7.091483
98315,9.633854
98316,11.948479
98317,6.162842
98318,10.899666
98319,15.511096
98320,7.4127626
98321,6.519756
98322,11.721532
98323,8.4749155
98324,9.121811
98325,6.888666
98326,6.4799514
98327,12.491497
98328,9.347977
98329,13.216271
98330,9.653026
98331,7.059787
98332,9.279101
98333,9.3328085
98334,9.177115
98335,9.087025
98336,10.541848
98337,13.635773
98338,7.1423464
98339,12.889736
98340,6.8367076
98341,9.836668
98342,15.136112
98343,6.9368796
98344,9.689345
98345,7.827214
98346,10.525347
98347,11.090062
98348,8.743895
98349,4.815353
98350,8.469747
98351,6.8369575
98352,9.947285
98353,8.102803
98354,7.696001
98355,8.767158
98356,9.6416235
98357,10.107695
98358,9.345183
98359,10.258578
98360,9.828091
98361,8.722265
98362,8.385254
98363,9.366653
98364,8.362738
98365,9.323532
98366,11.535477
98367,13.173551
98368,9.553895
98369,13.330902
98370,10.661442
98371,10.919186
98372,10.596604
98373,12.314791
98374,7.077773
98375,7.4380703
98376,9.033576
98377,11.905465
98378,10.393472
98379,9.241286
98380,5.1851416
98381,11.056382
98382,7.068695
98383,5.346998
98384,10.053227
98385,10.655071
98386,15.184339
98387,12.677278
98388,9.5811615
98389,16.343975
98390,5.153332
98391,12.705992
98392,5.5796275
98393,7.726798
98394,10.787879
98395,6.0833426
98396,6.9182806
98397,7.7449923
98398,5.907829
98399,6.173574
98400,10.536015
98401,4.7454457
98402,7.062156
98403,10.009853
98404,10.925387
98405,9.323282
98406,15.435736
98407,5.8021655
98408,8.52513
98409,9.235663
98410,9.668656
98411,8.352106
98412,13.338141
98413,9.272792
98414,16.258795
98415,9.583708
98416,10.822459
98417,14.279454
98418,8.199275
98419,8.01656
98420,10.44792
98421,7.358196
98422,10.376751
98423,7.6636777
98424,7.039564
98425,10.061166
98426,13.994514
98427,10.810138
98428,11.695863
98429,11.121343
98430,10.926916
98431,11.098785
98432,6.5733128
98433,12.918162
98434,8.925193
98435,10.792846
98436,9.525951
98437,9.3935795
98438,8.242589
98439,4.2088227
98440,7.45691
98441,8.264769
98442,13.368032
98443,8.770181
98444,10.4609585
98445,12.456477
98446,8.503074
98447,9.787015
98448,11.575442
98449,4.1234965
98450,10.443024
98451,8.305895
98452,6.401853
98453,10.980106
98454,8.921967
98455,7.1017613
98456,8.292331
98457,12.644919
98458,8.087333
98459,15.166713
98460,12.473601
98461,10.5394945
98462,8.424262
98463,6.9249806
98464,13.282184
98465,5.9557195
98466,10.991378
98467,6.5862484
98468,9.329326
98469,9.304136
98470,9.511363
98471,7.928046
98472,5.644574
98473,7.1569185
98474,5.6049356
98475,10.17236
98476,11.668718
98477,10.604924
98478,7.560062
98479,9.797132
98480,9.426684
98481,8.420627
98482,8.087784
98483,9.762619
98484,11.591212
98485,8.618566
98486,10.582928
98487,14.518234
98488,9.287296
98489,10.075521
98490,12.512464
98491,7.5273395
98492,10.071408
98493,10.63295
98494,5.6698174
98495,11.024177
98496,10.261536
98497,9.340883
98498,8.992033
98499,9.142065
98500,8.027057
98501,6.8513403
98502,9.251979
98503,6.1366444
98504,15.003489
98505,4.8781495
98506,6.961139
98507,11.886325
98508,14.899763
98509,9.530045
98510,9.033316
98511,11.86122
98512,11.421797
98513,7.366656
98514,7.903961
98515,6.1551037
98516,7.5641775
98517,10.048156
98518,7.4338098
98519,9.45053
98520,8.416876
98521,7.435515
98522,8.662161
98523,11.462623
98524,8.776813
98525,11.550215
98526,10.631626
98527,10.648591
98528,8.210547
98529,8.442233
98530,10.819319
98531,9.337801
98532,8.942317
98533,12.502572
98534,10.029312
98535,6.9984155
98536,8.605174
98537,5.3178124
98538,10.166446
98539,11.781441
98540,9.105849
98541,13.433225
98542,10.480026
98543,13.349885
98544,12.487011
98545,9.519885
98546,11.277019
98547,9.274686
98548,12.046059
98549,9.0940075
98550,9.263084
98551,10.634346
98552,7.4022126
98553,6.182471
98554,10.98224
98555,9.222826
98556,12.955221
98557,9.714364
98558,14.064197
98559,12.600353
98560,5.8160973
98561,12.06259
98562,9.321875
98563,8.774234
98564,10.061832
98565,9.450885
98566,12.163089
98567,8.119655
98568,13.327962
98569,15.820378
98570,9.820306
98571,10.206858
98572,9.508201
98573,4.0169296
98574,13.6155615
98575,7.8152757
98576,9.814917
98577,7.363362
98578,7.4968104
98579,8.399488
98580,9.186988
98581,7.4381223
98582,9.994506
98583,12.021694
98584,15.3938055
98585,6.7408757
98586,14.349607
98587,9.471205
98588,11.377134
98589,9.142013
98590,8.566763
98591,15.355455
98592,6.225117
98593,8.322714
98594,4.1754756
98595,11.270287
98596,11.474597
98597,4.569706
98598,12.193715
98599,11.3636875
98600,9.57846
98601,7.93306
98602,11.7599535
98603,7.5869417
98604,9.849149
98605,7.393269
98606,8.377397
98607,9.184928
98608,6.973139
98609,9.073423
98610,11.679877
98611,10.177014
98612,9.607224
98613,10.231276
98614,11.210664
98615,8.77131
98616,10.419291
98617,12.216434
98618,10.782433
98619,10.197795
98620,8.828095
98621,9.407077
98622,7.0923347
98623,14.027475
98624,10.963652
98625,10.460469
98626,11.186153
98627,17.47306
98628,15.103777
98629,10.356516
98630,8.850921
98631,6.0565743
98632,10.190721
98633,11.127929
98634,8.0596285
98635,17.650806
98636,12.350493
98637,10.476481
98638,10.88856
98639,8.607779
98640,9.933418
98641,8.282251
98642,10.549209
98643,11.576867
98644,9.651177
98645,8.371876
98646,6.446373
98647,7.2232523
98648,10.190053
98649,10.32657
98650,5.474923
98651,15.625046
98652,11.397853
98653,9.528317
98654,10.287299
98655,10.004392
98656,12.658757
98657,7.11011
98658,11.5969925
98659,14.179807
98660,12.460699
98661,8.897793
98662,14.558909
98663,8.816565
98664,4.8584924
98665,7.86062
98666,7.4790845
98667,5.92194
98668,9.504037
98669,7.827447
98670,12.793345
98671,5.685241
98672,11.942402
98673,14.426571
98674,7.1188188
98675,12.945812
98676,10.544243
98677,8.922883
98678,9.427824
98679,8.431406
98680,6.207464
98681,9.725573
98682,8.941287
98683,6.7221384
98684,9.0067625
98685,11.457988
98686,11.364742
98687,10.947066
98688,9.83118
98689,7.5040045
98690,9.067204
98691,10.745835
98692,7.200631
98693,9.85342
98694,13.875913
98695,7.4922194
98696,8.731681
98697,10.20759
98698,9.465594
98699,9.509536
98700,8.483628
98701,10.246063
98702,8.394966
98703,12.71049
98704,6.79747
98705,10.224373
98706,6.7642856
98707,8.443313
98708,10.517517
98709,8.563188
98710,9.764176
98711,9.186037
98712,11.281232
98713,9.325252
98714,10.255524
98715,10.881613
98716,12.205385
98717,10.1618185
98718,8.538571
98719,5.9690323
98720,8.350325
98721,10.292215
98722,9.082924
98723,12.140858
98724,9.331681
98725,7.152471
98726,6.9042826
98727,8.643462
98728,11.1843405
98729,9.2797165
98730,9.771891
98731,10.923677
98732,9.49494
98733,9.703099
98734,7.087274
98735,7.858131
98736,11.011434
98737,8.963581
98738,8.920932
98739,9.424569
98740,7.486043
98741,10.175375
98742,13.597906
98743,9.706969
98744,7.8089943
98745,4.0671315
98746,9.647878
98747,14.565595
98748,11.397552
98749,7.3265333
98750,13.389531
98751,10.825784
98752,9.114993
98753,9.013135
98754,7.284286
98755,6.941945
98756,15.191627
98757,9.521145
98758,13.119333
98759,8.730989
98760,5.903402
98761,9.335234
98762,4.474057
98763,7.093755
98764,9.42109
98765,7.597904
98766,9.970226
98767,15.137724
98768,6.218543
98769,12.49306
98770,11.876545
98771,10.058313
98772,6.3786373
98773,6.3428473
98774,11.676506
98775,8.85505
98776,11.40137
98777,10.961039
98778,7.9201207
98779,9.942968
98780,9.346323
98781,17.06864
98782,8.881141
98783,10.87009
98784,14.268408
98785,7.121886
98786,13.888929
98787,6.383906
98788,6.7975593
98789,8.792933
98790,10.938679
98791,9.623851
98792,11.131804
98793,6.311062
98794,7.8208222
98795,9.177403
98796,13.778569
98797,11.942149
98798,11.559231
98799,9.042886
98800,9.142848
98801,5.823699
98802,12.937333
98803,7.3705425
98804,8.16972
98805,7.035982
98806,7.271946
98807,8.54328
98808,10.706051
98809,6.432307
98810,10.692698
98811,16.296787
98812,6.1539993
98813,9.672747
98814,10.705118
98815,9.557663
98816,13.420841
98817,9.114975
98818,13.746507
98819,10.140878
98820,8.470303
98821,9.38376
98822,9.930844
98823,9.586266
98824,10.44415
98825,10.0850725
98826,7.473164
98827,12.280503
98828,10.923297
98829,7.6998396
98830,10.01564
98831,11.106925
98832,6.713776
98833,6.1146765
98834,11.002503
98835,8.79193
98836,7.448373
98837,9.494368
98838,9.218483
98839,8.4509945
98840,9.183189
98841,7.2181706
98842,11.697983
98843,8.531796
98844,12.542992
98845,7.2761374
98846,9.641618
98847,14.06626
98848,12.908734
98849,9.555613
98850,13.899921
98851,9.508488
98852,9.040385
98853,10.408206
98854,12.165769
98855,9.773327
98856,10.337354
98857,9.676448
98858,12.659902
98859,10.16153
98860,4.764872
98861,9.525848
98862,11.09371
98863,11.410315
98864,15.171769
98865,15.641491
98866,8.036564
98867,12.244757
98868,11.86449
98869,10.9400015
98870,12.391702
98871,7.734198
98872,11.719008
98873,9.15721
98874,5.1773663
98875,9.767596
98876,9.569612
98877,9.5136175
98878,4.142431
98879,8.393409
98880,8.484655
98881,9.818828
98882,8.479657
98883,11.400232
98884,6.5488358
98885,6.708937
98886,10.06769
98887,7.2266808
98888,10.87917
98889,9.201015
98890,10.06512
98891,10.162461
98892,9.317198
98893,6.693786
98894,9.105013
98895,12.127317
98896,6.225229
98897,8.347918
98898,11.456678
98899,10.9720745
98900,9.658936
98901,5.709029
98902,9.737505
98903,12.937678
98904,9.865927
98905,6.5785136
98906,11.736475
98907,12.43682
98908,8.29958
98909,14.329571
98910,9.68353
98911,10.3575535
98912,7.595362
98913,11.798754
98914,9.520652
98915,8.118493
98916,9.317127
98917,12.188564
98918,13.032391
98919,13.433307
98920,9.665031
98921,9.381008
98922,9.121119
98923,7.32025
98924,6.350615
98925,8.209265
98926,14.855964
98927,11.826867
98928,9.21317
98929,9.3193865
98930,6.864253
98931,8.62092
98932,9.09067
98933,11.863433
98934,11.467457
98935,10.568885
98936,10.031125
98937,11.123051
98938,8.546096
98939,11.978345
98940,5.072583
98941,10.763324
98942,11.384457
98943,15.812666
98944,8.703132
98945,8.88893
98946,10.562746
98947,9.978927
98948,15.124086
98949,10.879353
98950,9.767156
98951,16.019783
98952,7.4983873
98953,7.821413
98954,7.5939536
98955,10.9752655
98956,7.694545
98957,5.1932592
98958,11.150361
98959,10.443806
98960,13.262557
98961,16.081444
98962,9.452591
98963,8.856753
98964,8.616684
98965,9.77376
98966,9.424326
98967,7.2452297
98968,9.544687
98969,7.10067
98970,7.0776663
98971,7.512295
98972,9.946719
98973,8.649671
98974,6.6894665
98975,4.521706
98976,10.189108
98977,8.968332
98978,7.398319
98979,10.443034
98980,11.429672
98981,5.518651
98982,15.754285
98983,14.5278
98984,12.067819
98985,10.921659
98986,6.9628077
98987,6.073831
98988,10.760085
98989,9.9321785
98990,8.977345
98991,7.307509
98992,7.9312415
98993,13.177371
